biomass_t_r100,biomass_t_r250,biomass_t_r600,biomass_t_domain,station,time,latitude,longitude
148681.56389919348,44959.91539504367,445097.2594300134,1708379.6890514246,C1_East,2021-05-27,17.944336,-67.002266
149347.2447833519,44440.48534965244,442889.0563789472,1708379.6890514246,G1,2021-05-27,17.97034,-67.04777
148681.5638991935,44959.91539504367,445008.3080601727,1708379.6890514246,C3_West,2021-05-27,17.943748,-67.009384
149691.19680746578,44357.60089698437,442710.4735827391,1708379.6890514246,E1,2021-05-27,17.954287,-67.050186
0.0,2983.4453114888324,243643.18252428225,817682.4596430967,MJ2,2021-06-03,17.968758,-67.076935
0.0,2983.4453114888324,243850.16001020485,817682.4596430967,SC,2021-06-03,17.942287,-67.07675
0.0,2983.4453114888324,247414.8004506185,817682.4596430967,ML3,2021-06-03,17.9392,-67.04
0.0,2983.4453114888324,247414.8004506185,817682.4596430967,ML2,2021-06-03,17.9394,-67.04
0.0,2983.4453114888324,247414.8004506185,817682.4596430967,ML1,2021-06-03,17.939789,-67.04021
0.0,2983.4453114888324,243964.8997924372,817682.4596430967,MJ3,2021-06-03,17.972672,-67.06536
0.0,2983.4453114888324,243964.8997924372,817682.4596430967,MJ4,2021-06-03,17.973782,-67.06234
0.0,2983.4453114888324,244467.5245236501,817682.4596430967,E1,2021-06-03,17.954287,-67.050186
0.0,2983.4453114888324,244261.0744280036,817682.4596430967,L1,2021-06-03,17.943077,-67.05644
0.0,2983.4453114888324,250463.2246353835,817682.4596430967,C3_West,2021-06-03,17.943748,-67.009384
0.0,2983.4453114888324,254552.15082502447,817682.4596430967,C2_Center,2021-06-03,17.943632,-67.00623
0.0,2983.4453114888324,254552.15082502447,817682.4596430967,C1_East,2021-06-03,17.944336,-67.002266
0.0,2983.4453114888324,243643.18252428225,817682.4596430967,MJ1,2021-06-03,17.967564,-67.07653
0.0,2983.4453114888324,244467.52452365,817682.4596430967,G1,2021-06-03,17.97034,-67.04777
17605.927378054537,4173.246552391759,54146.723341738136,174115.5953794402,SC,2021-06-10,17.942287,-67.07675
17381.748197940837,4173.246552391759,56682.96541474469,174115.5953794402,MJ4,2021-06-10,17.973782,-67.06234
17381.748197940837,4173.246552391759,56119.719465515926,174115.5953794402,MJ3,2021-06-10,17.972672,-67.06536
16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,ML1,2021-06-10,17.939789,-67.04021
16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,ML3,2021-06-10,17.9392,-67.04
16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,ML2,2021-06-10,17.9394,-67.04
17767.185373708377,4173.246552391759,55354.66457809451,174115.5953794402,MJ2,2021-06-10,17.968758,-67.076935
17767.185373708377,4173.246552391759,55354.66457809451,174115.5953794402,MJ1,2021-06-10,17.967564,-67.07653
16461.558261057216,2097.4626345332163,55414.117736142216,174115.5953794402,C2_Center,2021-06-10,17.943632,-67.00623
16461.558261057216,4173.246552391759,55354.66457809451,174115.5953794402,L1,2021-06-10,17.943077,-67.05644
16461.558261057216,2097.4626345332163,56096.71354436575,174115.5953794402,C1_East,2021-06-10,17.944336,-67.002266
16461.558261057216,4173.246552391759,56883.46961825727,174115.5953794402,G1,2021-06-10,17.97034,-67.04777
16461.558261057216,2097.4626345332167,55414.117736142216,174115.5953794402,C3_West,2021-06-10,17.943748,-67.009384
16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,E1,2021-06-10,17.954287,-67.050186
22269.04944550932,16908.454262515796,178411.96556592893,280320.21117447986,SC,2021-06-17,17.942287,-67.07675
16870.817237957664,20168.409844364967,178114.5807262576,280320.21117447986,ML3,2021-06-17,17.9392,-67.04
16870.817237957664,20168.409844364967,178114.5807262576,280320.21117447986,ML2,2021-06-17,17.9394,-67.04
19856.462114711747,20168.409844364967,178114.5807262576,280320.21117447986,ML1,2021-06-17,17.939789,-67.04021
22269.04944550932,16515.500650092345,178411.96556592893,280320.21117447986,MJ4,2021-06-17,17.973782,-67.06234
22269.04944550932,16411.97287583922,178411.96556592893,280320.21117447986,MJ3,2021-06-17,17.972672,-67.06536
23313.557417568947,16411.97287583922,178411.96556592893,280320.21117447986,MJ2,2021-06-17,17.968758,-67.076935
23313.557417568947,16411.97287583922,178411.96556592893,280320.21117447986,MJ1,2021-06-17,17.967564,-67.07653
19856.462114711747,18708.12027861212,178411.96556592893,280320.21117447986,L1,2021-06-17,17.943077,-67.05644
19856.462114711747,17522.172723984775,178114.5807262576,280320.21117447986,G1,2021-06-17,17.97034,-67.04777
19856.462114711747,18410.735438940803,178114.5807262576,280320.21117447986,E1,2021-06-17,17.954287,-67.050186
16595.421768749726,21327.15314010192,178114.5807262576,280320.21117447986,C3_West,2021-06-17,17.943748,-67.009384
16595.421768749726,21327.15314010192,178154.8754320673,280320.21117447986,C2_Center,2021-06-17,17.943632,-67.00623
16595.421768749726,21327.15314010192,178154.8754320673,280320.21117447986,C1_East,2021-06-17,17.944336,-67.002266
121201.43292034425,298091.20721936016,1614930.8132935553,2445571.679329086,MJ2,2021-06-24,17.968758,-67.076935
123431.19195325728,297756.8627052324,1615143.433718685,2445571.679329086,SC,2021-06-24,17.942287,-67.07675
113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,ML3,2021-06-24,17.9392,-67.04
113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,ML2,2021-06-24,17.9394,-67.04
113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,ML1,2021-06-24,17.939789,-67.04021
116207.67013455209,299397.38135940203,1617258.4336914024,2445571.679329086,MJ4,2021-06-24,17.973782,-67.06234
117332.25280914138,299397.38135940203,1615946.4754255146,2445571.679329086,MJ3,2021-06-24,17.972672,-67.06536
116017.31049415588,301355.8444432613,1620561.159323481,2445571.679329086,G1,2021-06-24,17.97034,-67.04777
117332.25280914136,298633.59869704704,1619463.3601631594,2445571.679329086,E1,2021-06-24,17.954287,-67.050186
101746.30521345243,304352.2207782899,1624520.387569836,2445571.679329086,C3_West,2021-06-24,17.943748,-67.009384
101746.30521345243,304352.2207782899,1624520.387569836,2445571.679329086,C2_Center,2021-06-24,17.943632,-67.00623
101848.20935648194,304352.2207782899,1624635.0754502078,2445571.679329086,C1_East,2021-06-24,17.944336,-67.002266
121201.43292034425,298238.0025369459,1614930.813293555,2445571.679329086,MJ1,2021-06-24,17.967564,-67.07653
120655.17719623806,298633.59869704704,1619074.5058969397,2445571.679329086,L1,2021-06-24,17.943077,-67.05644
291956.9688577048,653225.8899942923,1114204.5694302523,2018503.214846624,L1,2021-07-01,17.943077,-67.05644
292967.13912062766,649799.4687702568,1107654.151450666,2018503.214846624,G1,2021-07-01,17.97034,-67.04777
285772.9463031738,652995.7621570969,1111608.158669797,2018503.214846624,MJ1,2021-07-01,17.967564,-67.07653
286695.5302799101,653225.8899942922,1112465.2445761191,2018503.214846624,SC,2021-07-01,17.942287,-67.07675
293116.7972374325,650029.5966074521,1108963.4344790468,2018503.214846624,ML3,2021-07-01,17.9392,-67.04
293116.7972374325,650029.5966074521,1108963.4344790468,2018503.214846624,ML2,2021-07-01,17.9394,-67.04
290639.5418165806,652995.7621570969,1112383.311661651,2018503.214846624,MJ4,2021-07-01,17.973782,-67.06234
301413.7009558638,647393.4356730417,1107179.8429940606,2018503.214846624,C3_West,2021-07-01,17.943748,-67.009384
290943.70584956394,649799.4687702568,1108618.323312946,2018503.214846624,E1,2021-07-01,17.954287,-67.050186
303386.2107567496,647393.4356730416,1107179.8429940606,2018503.214846624,C2_Center,2021-07-01,17.943632,-67.00623
302960.4949693423,647393.4356730416,1107179.8429940606,2018503.214846624,C1_East,2021-07-01,17.944336,-67.002266
285533.9015106856,652995.7621570969,1111608.158669797,2018503.214846624,MJ2,2021-07-01,17.968758,-67.076935
287405.72901053715,652995.7621570969,1111608.158669797,2018503.214846624,MJ3,2021-07-01,17.972672,-67.06536
290264.0008384816,650029.5966074523,1108963.434479047,2018503.214846624,ML1,2021-07-01,17.939789,-67.04021
118395.88686632332,314071.01020104106,870657.5087096127,1338870.467824688,ML3,2021-07-08,17.9392,-67.04
126581.2557863102,317712.9080615262,876409.0924587421,1338870.467824688,MJ3,2021-07-08,17.972672,-67.06536
119762.48958197226,320798.40970321617,876414.0751686489,1338870.467824688,SC,2021-07-08,17.942287,-67.07675
118395.88686632332,314071.01020104106,870657.5087096125,1338870.467824688,ML1,2021-07-08,17.939789,-67.04021
118395.88686632332,314071.01020104106,870657.5087096127,1338870.467824688,ML2,2021-07-08,17.9394,-67.04
128097.36622044002,317712.90806152613,876409.0924587421,1338870.467824688,MJ4,2021-07-08,17.973782,-67.06234
127620.02748338992,317264.4938741002,876409.0924587421,1338870.467824688,MJ2,2021-07-08,17.968758,-67.076935
118797.7094663792,306716.8636965002,868866.3806104002,1338870.467824688,C3_West,2021-07-08,17.943748,-67.009384
120572.48615551522,314489.6031087318,868944.1490045082,1338870.467824688,E1,2021-07-08,17.954287,-67.050186
123338.4890533201,310506.9130832233,868944.149004508,1338870.467824688,G1,2021-07-08,17.97034,-67.04777
118629.39342900712,307000.3783027061,868866.3806104001,1338870.467824688,C1_East,2021-07-08,17.944336,-67.002266
118797.7094663792,306716.8636965002,868866.3806104002,1338870.467824688,C2_Center,2021-07-08,17.943632,-67.00623
118700.40006844216,321540.9363651818,876414.0751686489,1338870.467824688,L1,2021-07-08,17.943077,-67.05644
127002.56221408292,317264.4938741002,876409.0924587421,1338870.467824688,MJ1,2021-07-08,17.967564,-67.07653
444098.15362386056,565610.9979332528,1385147.1237978677,3553164.4429587955,MJ3,2021-07-22,17.972672,-67.06536
444623.8164638308,555538.0097739401,1385967.8516968456,3553164.4429587955,SC,2021-07-22,17.942287,-67.07675
448991.2728765552,527764.8778936338,1362377.1101319094,3553164.4429587955,ML3,2021-07-22,17.9392,-67.04
448991.2728765552,527764.8778936338,1362377.1101319094,3553164.4429587955,ML2,2021-07-22,17.9394,-67.04
448469.53888285055,527764.8778936338,1362377.1101319094,3553164.4429587955,ML1,2021-07-22,17.939789,-67.04021
443597.57247657486,562090.220440027,1380622.0962732155,3553164.4429587955,MJ2,2021-07-22,17.968758,-67.076935
443855.0667612521,565610.997933253,1385147.1237978677,3553164.4429587955,MJ4,2021-07-22,17.973782,-67.06234
446077.8933060034,559495.817833614,1389005.9605441585,3553164.4429587955,L1,2021-07-22,17.943077,-67.05644
444833.2362085746,531154.9786129426,1357099.728690128,3553164.4429587955,E1,2021-07-22,17.954287,-67.050186
448252.6748830922,516302.0569758629,1348691.9803785786,3553164.4429587955,C3_West,2021-07-22,17.943748,-67.009384
448527.3980329188,517777.5698696315,1349435.073623218,3553164.4429587955,C2_Center,2021-07-22,17.943632,-67.00623
447562.68269823,518381.7447874651,1350869.4238077854,3553164.4429587955,C1_East,2021-07-22,17.944336,-67.002266
442955.0822355253,562090.220440027,1382865.8699141203,3553164.4429587955,MJ1,2021-07-22,17.967564,-67.07653
444226.4712189171,536020.162909628,1356275.9908496332,3553164.4429587955,G1,2021-07-22,17.97034,-67.04777
393192.3555930534,423793.9358172784,1323424.0203109556,2487443.56000925,SC,2021-07-29,17.942287,-67.07675
386204.0272234556,427657.62146012817,1323116.0541090409,2487443.56000925,MJ3,2021-07-29,17.972672,-67.06536
387328.4397198058,414192.1185629708,1327454.626182018,2487443.56000925,ML3,2021-07-29,17.9392,-67.04
387328.4397198058,414192.1185629708,1327454.626182018,2487443.56000925,ML2,2021-07-29,17.9394,-67.04
389344.4637453122,424878.40618576633,1316188.0231973473,2487443.56000925,MJ1,2021-07-29,17.967564,-67.07653
387529.92613681767,414271.6386850833,1320844.7356826349,2487443.56000925,E1,2021-07-29,17.954287,-67.050186
387328.4397198058,414192.1185629707,1327454.626182018,2487443.56000925,ML1,2021-07-29,17.939789,-67.04021
389307.9204705469,424878.40618576633,1316103.238694622,2487443.56000925,MJ2,2021-07-29,17.968758,-67.076935
390418.2552579496,427611.01947729447,1333578.6771337106,2487443.56000925,L1,2021-07-29,17.943077,-67.05644
381257.377020358,405421.3261988076,1340634.2488172634,2487443.56000925,C3_West,2021-07-29,17.943748,-67.009384
381277.4052599877,405807.779130252,1342934.084936859,2487443.56000925,C2_Center,2021-07-29,17.943632,-67.00623
380291.3137492727,406464.9299709504,1343108.6205933215,2487443.56000925,C1_East,2021-07-29,17.944336,-67.002266
382884.7168368301,413917.44202458166,1321817.1344660262,2487443.56000925,G1,2021-07-29,17.97034,-67.04777
384155.3056486446,427657.62146012817,1325213.4437925562,2487443.56000925,MJ4,2021-07-29,17.973782,-67.06234
968903.3215707354,931504.683051454,3070195.621151581,5016565.706431552,MJ3,2021-08-05,17.972672,-67.06536
971304.9822195783,919786.8102743502,3070980.856146098,5016565.706431552,SC,2021-08-05,17.942287,-67.07675
957223.0862809388,908886.9617395912,3065340.486489738,5016565.706431552,ML3,2021-08-05,17.9392,-67.04
957223.0862809388,908886.9617395912,3065340.486489738,5016565.706431552,ML2,2021-08-05,17.9394,-67.04
956703.4779029666,908886.9617395912,3065340.486489738,5016565.706431552,ML1,2021-08-05,17.939789,-67.04021
971387.2670424016,932931.6769370504,3070256.788301466,5016565.706431552,MJ4,2021-08-05,17.973782,-67.06234
980375.8218252328,930247.4313713474,3066879.757504784,5016565.706431552,MJ2,2021-08-05,17.968758,-67.076935
978813.8672050884,930068.2188797778,3067799.133834888,5016565.706431552,MJ1,2021-08-05,17.967564,-67.07653
965143.6228923463,911060.0070517836,3060304.1094932905,5016565.706431552,E1,2021-08-05,17.954287,-67.050186
935498.8325647212,903452.4392738356,3063232.672404908,5016565.706431552,C3_West,2021-08-05,17.943748,-67.009384
933758.0861488832,903701.5033324306,3063494.852610225,5016565.706431552,C2_Center,2021-08-05,17.943632,-67.00623
929062.009106495,903859.216516199,3063494.852610226,5016565.706431552,C1_East,2021-08-05,17.944336,-67.002266
963371.9922317478,923516.9386654872,3077842.15556007,5016565.706431552,L1,2021-08-05,17.943077,-67.05644
968770.9523236308,918275.5973817344,3055961.120843116,5016565.706431552,G1,2021-08-05,17.97034,-67.04777
27765.24612812732,156352.00979794297,460741.0065025985,1033896.6963809564,ML2,2021-08-12,17.9394,-67.04
29977.46316724541,156352.00979794297,460741.0065025986,1033896.6963809564,ML1,2021-08-12,17.939789,-67.04021
29591.4823391472,159921.99146831635,464608.2463878018,1033896.6963809564,MJ3,2021-08-12,17.972672,-67.06536
27765.24612812732,156352.00979794297,460741.0065025985,1033896.6963809564,ML3,2021-08-12,17.9392,-67.04
29213.978291349424,159921.99146831635,464608.2463878018,1033896.6963809564,SC,2021-08-12,17.942287,-67.07675
31078.36632724524,159921.99146831635,464608.2463878018,1033896.6963809564,MJ4,2021-08-12,17.973782,-67.06234
29167.73200808045,159921.99146831635,464608.2463878018,1033896.6963809564,MJ2,2021-08-12,17.968758,-67.076935
29167.73200808045,159921.99146831635,464608.2463878018,1033896.6963809564,MJ1,2021-08-12,17.967564,-67.07653
30072.30991899333,154326.0813453507,457029.2655108596,1033896.6963809564,C1_East,2021-08-12,17.944336,-67.002266
30209.817158076665,153080.70680005878,457029.2655108596,1033896.6963809564,C3_West,2021-08-12,17.943748,-67.009384
31215.20930130289,156352.00979794297,460741.0065025985,1033896.6963809564,E1,2021-08-12,17.954287,-67.050186
31157.62186273216,156352.00979794297,460741.0065025986,1033896.6963809564,G1,2021-08-12,17.97034,-67.04777
30072.30991899333,153080.70680005878,457029.2655108596,1033896.6963809564,C2_Center,2021-08-12,17.943632,-67.00623
31368.853300383897,160219.24968314625,464608.2463878018,1033896.6963809564,L1,2021-08-12,17.943077,-67.05644
104800.33450299987,375148.4289520651,1310843.3841657448,1887232.473924768,G1,2021-08-19,17.97034,-67.04777
102908.45877308,381689.1044473158,1315908.693638959,1887232.473924768,MJ1,2021-08-19,17.967564,-67.07653
101395.26308165932,382915.0373949771,1316170.2755267646,1887232.473924768,SC,2021-08-19,17.942287,-67.07675
102934.40325611929,374532.84762096347,1313080.28376463,1887232.473924768,ML3,2021-08-19,17.9392,-67.04
102934.40325611929,374532.84762096347,1313080.28376463,1887232.473924768,ML1,2021-08-19,17.939789,-67.04021
105079.0323165701,373583.1298894502,1315183.5229766998,1887232.473924768,C3_West,2021-08-19,17.943748,-67.009384
102934.40325611929,374532.84762096347,1313080.28376463,1887232.473924768,ML2,2021-08-19,17.9394,-67.04
102934.40325611929,373726.691075368,1311825.4461847933,1887232.473924768,E1,2021-08-19,17.954287,-67.050186
105747.94420564968,375631.5042412796,1315183.5229766998,1887232.473924768,C2_Center,2021-08-19,17.943632,-67.00623
106026.9452348816,375739.53172469046,1316989.174425223,1887232.473924768,C1_East,2021-08-19,17.944336,-67.002266
101731.81274396184,384465.16353382025,1319666.5693716626,1887232.473924768,L1,2021-08-19,17.943077,-67.05644
104454.33749186824,381689.1044473158,1315908.6936389592,1887232.473924768,MJ2,2021-08-19,17.968758,-67.076935
102966.75953628209,383623.2879622632,1317417.2776110335,1887232.473924768,MJ4,2021-08-19,17.973782,-67.06234
102966.75953628209,383222.1732337119,1317072.922232582,1887232.473924768,MJ3,2021-08-19,17.972672,-67.06536
468021.2953610791,321867.6718977779,692361.8034575488,2153806.6276227767,MJ3,2021-08-26,17.972672,-67.06536
468344.82138231694,321867.6718977779,692361.8034575488,2153806.6276227767,MJ4,2021-08-26,17.973782,-67.06234
468197.9173614901,321626.4282096337,691366.6280531812,2153806.6276227767,MJ2,2021-08-26,17.968758,-67.076935
473923.7935235469,320908.67297284614,692149.0026810946,2153806.6276227767,SC,2021-08-26,17.942287,-67.07675
471583.7677222309,314003.15458058147,695884.1290700443,2153806.6276227767,ML3,2021-08-26,17.9392,-67.04
471583.7677222309,314003.15458058147,695884.1290700443,2153806.6276227767,ML2,2021-08-26,17.9394,-67.04
470452.9160838576,314003.15458058147,695884.1290700443,2153806.6276227767,ML1,2021-08-26,17.939789,-67.04021
467527.147028128,316342.7661596482,694990.2444729445,2153806.6276227767,G1,2021-08-26,17.97034,-67.04777
468253.1147976781,300865.8063209885,689182.447949483,2153806.6276227767,C3_West,2021-08-26,17.943748,-67.009384
469161.4700879735,300865.8063209885,689243.147385781,2153806.6276227767,C2_Center,2021-08-26,17.943632,-67.00623
